Time,Threshold,Probability
2026-01-01 00:00:00,70,0.0
2026-01-01 00:00:00,80,0.0
2026-01-01 00:00:00,90,0.0
2026-01-01 00:00:00,95,0.0
2026-01-01 06:00:00,70,100.0
2026-01-01 06:00:00,80,100.0
2026-01-01 06:00:00,90,96.67
2026-01-01 06:00:00,95,60.0
2026-01-01 12:00:00,70,100.0
2026-01-01 12:00:00,80,100.0
2026-01-01 12:00:00,90,100.0
2026-01-01 12:00:00,95,100.0
2026-01-01 18:00:00,70,0.0
2026-01-01 18:00:00,80,0.0
2026-01-01 18:00:00,90,0.0
2026-01-01 18:00:00,95,0.0
2026-01-02 00:00:00,70,33.33
2026-01-02 00:00:00,80,0.0
2026-01-02 00:00:00,90,0.0
2026-01-02 00:00:00,95,0.0
2026-01-02 06:00:00,70,100.0
2026-01-02 06:00:00,80,50.0
2026-01-02 06:00:00,90,0.0
2026-01-02 06:00:00,95,0.0
2026-01-02 12:00:00,70,100.0
2026-01-02 12:00:00,80,73.33
2026-01-02 12:00:00,90,3.33
2026-01-02 12:00:00,95,0.0
2026-01-02 18:00:00,70,80.0
2026-01-02 18:00:00,80,30.0
2026-01-02 18:00:00,90,10.0
2026-01-02 18:00:00,95,0.0
2026-01-03 00:00:00,70,93.33
2026-01-03 00:00:00,80,66.67
2026-01-03 00:00:00,90,33.33
2026-01-03 00:00:00,95,16.67
2026-01-03 06:00:00,70,100.0
2026-01-03 06:00:00,80,100.0
2026-01-03 06:00:00,90,66.67
2026-01-03 06:00:00,95,43.33
2026-01-03 12:00:00,70,100.0
2026-01-03 12:00:00,80,86.67
2026-01-03 12:00:00,90,63.33
2026-01-03 12:00:00,95,46.67
2026-01-03 18:00:00,70,3.33
2026-01-03 18:00:00,80,0.0
2026-01-03 18:00:00,90,0.0
2026-01-03 18:00:00,95,0.0
2026-01-04 00:00:00,70,76.67
2026-01-04 00:00:00,80,23.33
2026-01-04 00:00:00,90,3.33
2026-01-04 00:00:00,95,3.33
2026-01-04 06:00:00,70,96.67
2026-01-04 06:00:00,80,70.0
2026-01-04 06:00:00,90,56.67
2026-01-04 06:00:00,95,30.0
2026-01-04 12:00:00,70,100.0
2026-01-04 12:00:00,80,90.0
2026-01-04 12:00:00,90,63.33
2026-01-04 12:00:00,95,43.33
2026-01-04 18:00:00,70,33.33
2026-01-04 18:00:00,80,3.33
2026-01-04 18:00:00,90,0.0
2026-01-04 18:00:00,95,0.0
2026-01-05 00:00:00,70,30.0
2026-01-05 00:00:00,80,0.0
2026-01-05 00:00:00,90,0.0
2026-01-05 00:00:00,95,0.0
2026-01-05 06:00:00,70,40.0
2026-01-05 06:00:00,80,10.0
2026-01-05 06:00:00,90,0.0
2026-01-05 06:00:00,95,0.0
2026-01-05 12:00:00,70,23.33
2026-01-05 12:00:00,80,10.0
2026-01-05 12:00:00,90,3.33
2026-01-05 12:00:00,95,0.0
2026-01-05 18:00:00,70,0.0
2026-01-05 18:00:00,80,0.0
2026-01-05 18:00:00,90,0.0
2026-01-05 18:00:00,95,0.0
2026-01-06 00:00:00,70,0.0
2026-01-06 00:00:00,80,0.0
2026-01-06 00:00:00,90,0.0
2026-01-06 00:00:00,95,0.0
2026-01-06 06:00:00,70,20.0
2026-01-06 06:00:00,80,6.67
2026-01-06 06:00:00,90,0.0
2026-01-06 06:00:00,95,0.0
2026-01-06 12:00:00,70,33.33
2026-01-06 12:00:00,80,6.67
2026-01-06 12:00:00,90,0.0
2026-01-06 12:00:00,95,0.0
2026-01-06 18:00:00,70,0.0
2026-01-06 18:00:00,80,0.0
2026-01-06 18:00:00,90,0.0
2026-01-06 18:00:00,95,0.0
2026-01-07 00:00:00,70,3.33
2026-01-07 00:00:00,80,0.0
2026-01-07 00:00:00,90,0.0
2026-01-07 00:00:00,95,0.0
2026-01-07 06:00:00,70,33.33
2026-01-07 06:00:00,80,10.0
2026-01-07 06:00:00,90,0.0
2026-01-07 06:00:00,95,0.0
2026-01-07 12:00:00,70,40.0
2026-01-07 12:00:00,80,26.67
2026-01-07 12:00:00,90,6.67
2026-01-07 12:00:00,95,0.0
2026-01-07 18:00:00,70,10.0
2026-01-07 18:00:00,80,3.33
2026-01-07 18:00:00,90,0.0
2026-01-07 18:00:00,95,0.0
2026-01-08 00:00:00,70,10.0
2026-01-08 00:00:00,80,3.33
2026-01-08 00:00:00,90,0.0
2026-01-08 00:00:00,95,0.0
2026-01-08 06:00:00,70,43.33
2026-01-08 06:00:00,80,16.67
2026-01-08 06:00:00,90,10.0
2026-01-08 06:00:00,95,3.33
2026-01-08 12:00:00,70,66.67
2026-01-08 12:00:00,80,43.33
2026-01-08 12:00:00,90,30.0
2026-01-08 12:00:00,95,20.0
2026-01-08 18:00:00,70,50.0
2026-01-08 18:00:00,80,30.0
2026-01-08 18:00:00,90,16.67
2026-01-08 18:00:00,95,13.33
2026-01-09 00:00:00,70,56.67
2026-01-09 00:00:00,80,43.33
2026-01-09 00:00:00,90,33.33
2026-01-09 00:00:00,95,33.33
2026-01-09 06:00:00,70,83.33
2026-01-09 06:00:00,80,63.33
2026-01-09 06:00:00,90,46.67
2026-01-09 06:00:00,95,43.33
2026-01-09 12:00:00,70,76.67
2026-01-09 12:00:00,80,66.67
2026-01-09 12:00:00,90,43.33
2026-01-09 12:00:00,95,36.67
2026-01-09 18:00:00,70,46.67
2026-01-09 18:00:00,80,36.67
2026-01-09 18:00:00,90,23.33
2026-01-09 18:00:00,95,13.33
2026-01-10 00:00:00,70,70.0
2026-01-10 00:00:00,80,50.0
2026-01-10 00:00:00,90,30.0
2026-01-10 00:00:00,95,20.0
2026-01-10 06:00:00,70,66.67
2026-01-10 06:00:00,80,63.33
2026-01-10 06:00:00,90,40.0
2026-01-10 06:00:00,95,30.0
2026-01-10 12:00:00,70,80.0
2026-01-10 12:00:00,80,63.33
2026-01-10 12:00:00,90,46.67
2026-01-10 12:00:00,95,30.0
2026-01-10 18:00:00,70,56.67
2026-01-10 18:00:00,80,50.0
2026-01-10 18:00:00,90,30.0
2026-01-10 18:00:00,95,20.0
2026-01-11 00:00:00,70,76.67
2026-01-11 00:00:00,80,56.67
2026-01-11 00:00:00,90,40.0
2026-01-11 00:00:00,95,33.33
